"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","3/27","124/18860",0.0241935483870968,16.8996415770609,6.72575738326687,0.000722999667448148,0.00744960953222055,0.0040710072247745,"ALDOC/LDHA/ALDOA",3
"GO:0014046","dopamine secretion","2/27","28/18860",0.0714285714285714,49.8941798941799,9.80323510373091,0.000729110720174777,0.00744960953222055,0.0040710072247745,"SYT11/SNCG",2
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","2/27","28/18860",0.0714285714285714,49.8941798941799,9.80323510373091,0.000729110720174777,0.00744960953222055,0.0040710072247745,"MAP1B/NEFL",2
"GO:0047497","mitochondrion transport along microtubule","2/27","28/18860",0.0714285714285714,49.8941798941799,9.80323510373091,0.000729110720174777,0.00744960953222055,0.0040710072247745,"MAP1B/NEFL",2
"GO:0022900","electron transport chain","3/27","125/18860",0.024,16.7644444444444,6.69558129266104,0.000740073177970141,0.00748030954077347,0.0040877839371752,"MT-CO3/MT-CO2/MT-ND4",3
"GO:0006874","intracellular calcium ion homeostasis","4/27","304/18860",0.0131578947368421,9.19103313840156,5.45148412797074,0.000866760407904089,0.00857700487552884,0.00468709784911318,"CALM1/ATP1B1/HSP90B1/CALM2",4
"GO:0006090","pyruvate metabolic process","3/27","132/18860",0.0227272727272727,15.8754208754209,6.49369649614103,0.000866824960824723,0.00857700487552884,0.00468709784911318,"ALDOC/LDHA/ALDOA",3
"GO:0021987","cerebral cortex development","3/27","134/18860",0.0223880597014925,15.6384742951907,6.43883303003491,0.000905411779773686,0.00886549034361734,0.00484474724264867,"NEFL/TUBB2A/RTN4",3
"GO:0009185","ribonucleoside diphosphate metabolic process","3/27","135/18860",0.0222222222222222,15.522633744856,6.41184204408822,0.000925108056812691,0.00896496467426731,0.00489910723520991,"ALDOC/LDHA/ALDOA",3
"GO:0099170","postsynaptic modulation of chemical synaptic transmission","2/27","32/18860",0.0625,43.6574074074074,9.14426514436084,0.000953345630399636,0.00905196861187533,0.00494665250010656,"NEFL/INA",2
"GO:1902430","negative regulation of amyloid-beta formation","2/27","32/18860",0.0625,43.6574074074074,9.14426514436084,0.000953345630399636,0.00905196861187533,0.00494665250010656,"CLU/RTN4",2
"GO:0009154","purine ribonucleotide catabolic process","3/27","137/18860",0.0218978102189781,15.2960259529603,6.35871487992418,0.000965313768559453,0.00907394942445886,0.00495866441112645,"ALDOC/LDHA/ALDOA",3
"GO:0070841","inclusion body assembly","2/27","33/18860",0.0606060606060606,42.334455667789,8.9982921737097,0.00101395679597824,0.00943682562593613,0.00515696629950373,"CLU/HSP90AA1",2
"GO:0051208","sequestering of calcium ion","3/27","140/18860",0.0214285714285714,14.968253968254,6.28108509907123,0.00102767728422735,0.00947075144287949,0.00517550582768779,"CALM1/HSP90B1/CALM2",3
"GO:0009132","nucleoside diphosphate metabolic process","3/27","141/18860",0.0212765957446809,14.8620961386919,6.25573869603397,0.00104901894032492,0.00957357091170319,0.00523169384648505,"ALDOC/LDHA/ALDOA",3
"GO:0050807","regulation of synapse organization","4/27","322/18860",0.0124223602484472,8.67724867724868,5.26118489210365,0.00107318846323871,0.00963615540305724,0.00526589455396633,"MAP1B/NEFL/TUBB/RTN4",4
"GO:1902992","negative regulation of amyloid precursor protein catabolic process","2/27","34/18860",0.0588235294117647,41.0893246187364,8.85871296748132,0.0010763790609798,0.00963615540305724,0.00526589455396633,"CLU/RTN4",2
"GO:0009261","ribonucleotide catabolic process","3/27","144/18860",0.0208333333333333,14.5524691358025,6.18122587361723,0.00111472554892802,0.00983643168715084,0.0053753400485214,"ALDOC/LDHA/ALDOA",3
"GO:0006195","purine nucleotide catabolic process","3/27","145/18860",0.0206896551724138,14.4521072796935,6.15688251705597,0.0011371930583786,0.00983643168715084,0.0053753400485214,"ALDOC/LDHA/ALDOA",3
"GO:0050770","regulation of axonogenesis","3/27","145/18860",0.0206896551724138,14.4521072796935,6.15688251705597,0.0011371930583786,0.00983643168715084,0.0053753400485214,"MAP1B/NEFL/RTN4",3
"GO:0051654","establishment of mitochondrion localization","2/27","35/18860",0.0571428571428571,39.9153439153439,8.72506883143911,0.00114060750414834,0.00983643168715084,0.0053753400485214,"MAP1B/NEFL",2
"GO:0050803","regulation of synapse structure or activity","4/27","329/18860",0.0121580547112462,8.49262636496679,5.19115571474205,0.00116209171547517,0.00993060193224233,0.00542680150384576,"MAP1B/NEFL/TUBB/RTN4",4
"GO:0055074","calcium ion homeostasis","4/27","331/18860",0.0120845921450151,8.44131140203648,5.17152876344343,0.00118841649501288,0.0100640676154244,0.00549973683799229,"CALM1/ATP1B1/HSP90B1/CALM2",4
"GO:0006119","oxidative phosphorylation","3/27","148/18860",0.0202702702702703,14.1591591591592,6.08527700248115,0.00120631130235748,0.0101243984305002,0.0055327059732185,"MT-CO3/MT-CO2/MT-ND4",3
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/27","39/18860",0.0512820512820513,35.8214624881292,8.24212928753263,0.00141548496491862,0.0115700510175956,0.00632271544970512,"CALM1/CALM2",2
"GO:0034249","negative regulation of amide metabolic process","2/27","39/18860",0.0512820512820513,35.8214624881292,8.24212928753263,0.00141548496491862,0.0115700510175956,0.00632271544970512,"CLU/RTN4",2
"GO:0050433","regulation of catecholamine secretion","2/27","39/18860",0.0512820512820513,35.8214624881292,8.24212928753263,0.00141548496491862,0.0115700510175956,0.00632271544970512,"SYT11/SNCG",2
"GO:1903169","regulation of calcium ion transmembrane transport","3/27","158/18860",0.0189873417721519,13.2630098452883,5.86088302033749,0.00145571237045129,0.0117962898984846,0.00644634879110917,"CALM1/ATP1B1/CALM2",3
"GO:0072523","purine-containing compound catabolic process","3/27","163/18860",0.0184049079754601,12.8561690524881,5.75617091096585,0.00159168267638114,0.0127878779128058,0.00698822443611335,"ALDOC/LDHA/ALDOA",3
"GO:0032535","regulation of cellular component size","4/27","361/18860",0.0110803324099723,7.73981737970658,4.8956353614567,0.00163538401397922,0.0129575302942531,0.0070809348080577,"MAP1B/NEFL/HSP90AA1/RTN4",4
"GO:1903170","negative regulation of calcium ion transmembrane transport","2/27","42/18860",0.0476190476190476,33.2627865961199,7.92540104303908,0.00164036819682566,0.0129575302942531,0.0070809348080577,"CALM1/CALM2",2
"GO:0015872","dopamine transport","2/27","43/18860",0.0465116279069767,32.489233419466,7.82713064241805,0.00171887003470799,0.0134644819385459,0.00735796997313597,"SYT11/SNCG",2
"GO:0009166","nucleotide catabolic process","3/27","168/18860",0.0178571428571429,12.473544973545,5.65595357616079,0.00173538506392977,0.0134815038024296,0.00736727195474317,"ALDOC/LDHA/ALDOA",3
